0,0.0022529,0.97993,-0.68562,-11.661,11.723
0.0078125,0.008312,2.1522,-1.1018,-11.815,12.06
0.015625,-0.0045126,2.9048,-1.446,-11.787,12.226
0.023438,-0.025454,3.1148,-1.6709,-11.571,12.098
0.03125,-0.031048,2.9419,-1.7713,-11.269,11.781
0.039062,-0.02013,2.5435,-1.7641,-10.939,11.369
0.046875,-0.013701,1.9363,-1.6582,-10.537,10.841
0.054688,-0.023474,1.1707,-1.4638,-9.9935,10.168
0.0625,-0.037015,0.43781,-1.2099,-9.3525,9.4406
0.070312,-0.038899,-0.11551,-0.93828,-8.8048,8.8554
0.078125,-0.033392,-0.52314,-0.68662,-8.4285,8.4726
0.085938,-0.034837,-0.85409,-0.46761,-7.9843,8.0434
0.09375,-0.043791,-1.0777,-0.26847,-7.2337,7.3185
0.10156,-0.047285,-1.1674,-0.094708,-6.3412,6.4484
0.10938,-0.040038,-1.2026,0.025477,-5.6522,5.7788
0.11719,-0.030356,-1.2583,0.10603,-5.2472,5.397
0.125,-0.023368,-1.2894,0.19705,-5.0022,5.1695
0.13281,-0.01358,-1.2184,0.29704,-4.8813,5.0398
0.14062,0.0013466,-1.0666,0.36406,-4.921,5.0484
0.14844,0.013831,-0.91594,0.41427,-5.1043,5.2024
0.15625,0.019182,-0.79945,0.5087,-5.415,5.4973
0.16406,0.022949,-0.69555,0.65046,-5.8858,5.9624
0.17188,0.030643,-0.59545,0.78908,-6.5157,6.5902
0.17969,0.039562,-0.54646,0.91086,-7.2202,7.2979
0.1875,0.043948,-0.63172,1.0452,-7.8882,7.9822
0.19531,0.041267,-0.8737,1.1998,-8.4512,8.5806
0.20312,0.032139,-1.1653,1.3416,-8.901,9.0766
0.21094,0.019792,-1.369,1.4229,-9.2462,9.4547
0.21875,0.0094085,-1.475,1.42,-9.465,9.6839
0.22656,0.0029857,-1.5726,1.3803,-9.5232,9.7504
0.23438,-0.0032519,-1.6815,1.4054,-9.421,9.6726
0.24219,-0.011284,-1.7243,1.5348,-9.1959,9.4812
0.25,-0.015479,-1.6755,1.6834,-8.9102,9.2213
0.25781,-0.011283,-1.6166,1.7427,-8.6509,8.9716
0.26562,-0.0043286,-1.6051,1.691,-8.506,8.8198
0.27344,-0.0016399,-1.5899,1.5615,-8.5272,8.8136
0.28125,0.0010376,-1.4851,1.3616,-8.7198,8.9496
0.28906,0.011534,-1.2606,1.0763,-9.0471,9.1977
0.29688,0.024574,-0.96607,0.71722,-9.4547,9.531
0.30469,0.026742,-0.70926,0.35111,-9.9166,9.9481
0.3125,0.018623,-0.59181,0.11696,-10.435,10.452
0.32031,0.017757,-0.65604,0.19715,-11.009,11.03
0.32812,0.034385,-0.89959,0.68597,-11.67,11.724
0.33594,0.056845,-1.2798,1.4648,-12.484,12.635
0.34375,0.068696,-1.6734,2.2691,-13.431,13.724
0.35156,0.067555,-1.9342,2.9274,-14.34,14.763
0.35938,0.056678,-2.0465,3.4762,-15.014,15.547
0.36719,0.031876,-2.1126,3.9112,-15.277,15.91
0.375,-0.0084415,-2.1513,3.9032,-14.934,15.585
0.38281,-0.05029,-2.0568,3.0859,-13.99,14.474
0.39062,-0.0739,-1.7866,1.6172,-12.86,13.084
0.39844,-0.070483,-1.4357,0.026954,-12.043,12.128
0.40625,-0.046064,-1.1335,-1.4592,-11.635,11.78
0.41406,-0.016941,-1.0113,-2.9655,-11.413,11.835
0.42188,0.0017412,-1.1717,-4.4469,-11.261,12.164
0.42969,0.011533,-1.5012,-5.592,-11.274,12.673
0.4375,0.026454,-1.6349,-6.1289,-11.549,13.177
0.44531,0.04726,-1.326,-5.9554,-12.061,13.516
0.45312,0.055101,-0.76923,-5.1534,-12.656,13.687
0.46094,0.037795,-0.36992,-4.0353,-13.121,13.732
0.46875,0.0069858,-0.2516,-3.0245,-13.312,13.653
