7434,1422,42,10,-110
7435,1416,41,9,-111
7436,1406,38,7,-111
7437,1398,35,5,-113
7438,1395,31,2,-111
7439,1397,27,0,-111
7440,1398,24,0,-108
7441,1395,21,-1,-107
7442,1385,18,-1,-104
7443,1374,15,-1,-101
7444,1362,13,-1,-97
7445,1355,11,-1,-91
7446,1355,7,0,-87
7447,1359,5,0,-83
7448,1368,2,0,-77
7449,1372,0,2,-69
7450,1374,-3,2,-65
7451,1399,-4,3,-62
7452,1407,-4,2,-62
7453,1416,-4,1,-65
7454,1433,-5,0,-71
7455,1446,0,-1,-82
7456,1438,1,-2,-85
7457,1418,0,-3,-88
7458,1413,0,-4,-91
7459,1415,0,-5,-90
7460,1410,-1,-6,-90
7461,1399,-1,-7,-90
7462,1409,-2,-9,-91
7463,1424,-2,-9,-91
7464,1416,-3,-11,-94
7465,1413,-2,-13,-99
7466,1436,-2,-16,-103
7467,1439,-2,-17,-104
7468,1421,-3,-20,-105
7469,1389,-3,-21,-105
7470,1391,-3,-21,-103
7471,1405,-4,-18,-102
7472,1409,-3,-16,-102
7473,1403,-2,-11,-103
7474,1419,2,-14,-107
7475,1424,3,-15,-108
7476,1425,3,-17,-109
7477,1412,1,-21,-110
7478,1398,-9,-23,-108
7479,1402,-13,-24,-106
7480,1411,-19,-26,-107
7481,1430,-26,-29,-113
7482,1429,-27,-28,-115
7483,1418,-25,-29,-118
7484,1413,-22,-27,-122
7485,1423,-15,-20,-127
7486,1425,-10,-8,-129
7487,1416,0,6,-134
7488,1414,7,17,-138
7489,1414,15,21,-139
7490,1412,12,23,-138
7491,1404,0,32,-139
7492,1403,-9,55,-139
7493,1407,-9,65,-139
7494,1396,-2,62,-137
7495,1374,6,39,-135
7496,1391,14,15,-139
7497,1461,22,4,-137
7498,1433,26,5,-134
7499,1377,31,9,-132
7500,1318,38,16,-128
7501,1439,35,21,-124
7502,1447,32,20,-125
7503,1420,26,17,-127
7504,1393,10,9,-131
7505,1414,5,7,-130
7506,1433,-1,4,-127
7507,1399,-8,1,-126
7508,1366,-14,0,-120
7509,1389,-12,0,-114
7510,1392,-10,1,-107
7511,1378,-8,1,-101
7512,1356,-4,0,-98
7513,1384,-1,0,-91
7514,1395,1,-1,-85
7515,1372,4,-1,-79
7516,1351,8,-2,-72
7517,1379,10,-1,-66
7518,1387,12,-1,-62
7519,1369,16,1,-56
7520,1364,18,1,-53
