8278,1386,-17,43,-99
8279,1387,-14,41,-104
8280,1388,-11,39,-109
8281,1389,-8,38,-113
8282,1386,-5,37,-115
8283,1379,-1,37,-117
8284,1365,1,37,-117
8285,1332,5,38,-115
8286,1316,7,39,-113
8287,1308,10,39,-110
8288,1309,12,39,-107
8289,1316,13,38,-105
8290,1327,12,38,-102
8291,1336,12,37,-99
8292,1341,12,36,-99
8293,1335,12,35,-97
8294,1329,11,33,-96
8295,1339,11,32,-95
8296,1338,10,28,-92
8297,1329,11,26,-90
8298,1331,10,25,-88
8299,1333,9,23,-82
8300,1331,7,23,-81
8301,1329,3,23,-78
8302,1333,0,23,-76
8303,1341,-3,23,-74
8304,1345,-5,23,-74
8305,1348,-7,24,-74
8306,1355,-8,24,-76
8307,1366,-8,25,-79
8308,1367,-9,25,-82
8309,1368,-9,24,-87
8310,1373,-9,24,-91
8311,1374,-8,24,-96
8312,1356,-7,23,-100
8313,1355,-7,23,-102
8314,1354,-6,23,-102
8315,1356,-7,22,-103
8316,1346,-8,22,-103
8317,1340,-8,22,-102
8318,1338,-9,22,-101
8319,1341,-10,22,-98
8320,1343,-10,21,-98
8321,1344,-10,20,-97
8322,1345,-9,20,-97
8323,1352,-8,20,-98
8324,1357,-6,19,-100
8325,1358,-4,18,-101
8326,1357,-1,17,-104
8327,1360,3,16,-106
8328,1361,3,15,-108
8329,1357,5,15,-107
8330,1350,3,17,-109
8331,1351,3,18,-109
8332,1351,4,20,-110
8333,1350,4,20,-110
8334,1352,4,17,-112
8335,1364,0,11,-115
8336,1363,-1,10,-115
8337,1356,-4,10,-114
8338,1344,-15,8,-114
8339,1347,-17,7,-114
8340,1354,-20,6,-114
8341,1359,-22,5,-116
8342,1357,-22,5,-119
8343,1356,-21,7,-120
8344,1353,-21,9,-121
8345,1353,-18,16,-122
8346,1352,-8,32,-126
8347,1365,-5,39,-129
8348,1370,-8,42,-132
8349,1353,-13,43,-134
8350,1332,-17,46,-133
8351,1323,-18,54,-131
8352,1330,-16,62,-127
8353,1327,-11,68,-119
8354,1310,-5,66,-118
8355,1313,0,62,-114
8356,1332,5,56,-109
8357,1332,11,50,-103
8358,1321,20,47,-98
8359,1327,22,47,-96
8360,1338,22,46,-94
8361,1346,21,47,-90
8362,1327,19,48,-89
8363,1335,18,46,-89
8364,1360,16,45,-91
8365,1385,9,39,-99
8366,1376,7,37,-102
8367,1362,2,34,-106
8368,1368,0,32,-110
8369,1371,-2,32,-114
8370,1360,-2,33,-114
8371,1334,-2,35,-114
8372,1335,-1,36,-112
8373,1341,1,37,-108
8374,1322,5,35,-104
8375,1310,8,33,-99
8376,1318,9,31,-94
8377,1336,9,28,-89
8378,1332,8,27,-85
8379,1326,9,26,-82
8380,1321,8,25,-77
8381,1330,8,25,-75
8382,1344,7,25,-72
8383,1345,8,24,-72
8384,1348,8,24,-74
8385,1369,10,22,-79
8386,1371,10,21,-81
8387,1367,11,21,-83
8388,1361,13,20,-87
8389,1368,14,20,-93
8390,1368,14,19,-95
8391,1364,14,19,-97
8392,1355,15,18,-100
8393,1356,15,18,-101
8394,1354,15,17,-101
8395,1342,15,17,-99
8396,1332,16,15,-97
8397,1339,17,15,-95
8398,1350,18,14,-96
8399,1355,19,12,-96
8400,1356,19,10,-98
8401,1354,19,9,-97
8402,1349,19,8,-98
8403,1337,18,7,-95
8404,1330,18,5,-93
8405,1333,17,5,-90
8406,1340,16,5,-88
8407,1341,12,5,-87
8408,1347,7,7,-86
8409,1350,6,7,-86
8410,1356,6,7,-87
8411,1366,5,7,-92
8412,1371,8,7,-100
8413,1372,10,8,-104
8414,1374,12,8,-107
8415,1384,17,10,-118
8416,1383,19,10,-122
8417,1382,21,9,-128
8418,1378,23,10,-134
8419,1370,25,8,-140
8420,1359,24,6,-142
8421,1342,24,5,-140
8422,1329,22,5,-134
8423,1318,19,5,-132
8424,1313,15,6,-125
8425,1323,10,9,-122
8426,1344,3,19,-118
8427,1350,0,27,-118
8428,1351,0,34,-121
8429,1367,2,37,-129
8430,1390,9,41,-136
8431,1379,14,46,-138
8432,1337,21,56,-138
8433,1313,27,67,-135
8434,1319,30,72,-129
8435,1311,17,63,-116
8436,1299,12,60,-111
8437,1286,5,57,-105
8438,1291,-3,53,-94
8439,1330,-16,44,-81
8440,1334,-19,41,-79
8441,1336,-21,38,-78
8442,1365,-21,36,-84
8443,1381,-19,37,-88
8444,1397,-16,35,-94
8445,1383,-11,33,-104
8446,1359,0,34,-108
8447,1356,7,36,-108
8448,1345,14,39,-107
8449,1332,17,39,-104
8450,1337,19,38,-103
8451,1346,19,36,-103
8452,1355,17,35,-104
8453,1347,15,34,-102
8454,1335,10,33,-101
8455,1334,7,33,-99
8456,1334,4,32,-96
8457,1329,0,30,-93
8458,1328,-2,28,-86
8459,1332,-3,28,-85
8460,1336,-2,27,-83
8461,1338,-3,26,-82
8462,1337,-5,24,-79
8463,1341,-5,25,-80
8464,1348,-5,24,-80
