0,-0.0163,-0.29409,1.9465e-05,-5.4881,5.496
0.0078125,0.0099903,-0.2415,-0.0083659,-5.4781,5.4834
0.015625,0.015176,-0.24745,0.021606,-5.6971,5.7025
0.023438,0.015759,-0.31032,0.074655,-6.1867,6.1949
0.03125,0.032189,-0.39657,0.10619,-6.8194,6.8318
0.039062,0.048134,-0.48754,0.10325,-7.466,7.4826
0.046875,0.039048,-0.5825,0.092393,-8.0693,8.0908
0.054688,0.016843,-0.68641,0.096272,-8.5779,8.6059
0.0625,0.010445,-0.79431,0.10573,-8.94,8.9758
0.070312,0.019582,-0.88298,0.098214,-9.1928,9.2356
0.078125,0.022106,-0.94601,0.072251,-9.4488,9.4964
0.085938,0.015026,-1.0256,0.040438,-9.7633,9.8171
0.09375,0.014906,-1.1637,-0.01407,-10.097,10.164
0.10156,0.023692,-1.3422,-0.12411,-10.405,10.492
0.10938,0.024552,-1.5104,-0.26837,-10.663,10.773
0.11719,0.011011,-1.6354,-0.38874,-10.807,10.937
0.125,-0.0038526,-1.7014,-0.48942,-10.759,10.904
0.13281,-0.0085716,-1.7124,-0.62087,-10.556,10.712
0.14062,-0.0056774,-1.7032,-0.75327,-10.355,10.521
0.14844,-0.001632,-1.6756,-0.77332,-10.264,10.429
0.15625,0.0016752,-1.5362,-0.62412,-10.258,10.391
0.16406,0.0038757,-1.1886,-0.36658,-10.314,10.389
0.17188,0.0053536,-0.68517,-0.10317,-10.505,10.528
0.17969,0.0099784,-0.20605,0.094565,-10.858,10.86
0.1875,0.019346,0.10406,0.19552,-11.26,11.262
0.19531,0.025745,0.20506,0.2063,-11.578,11.582
0.20312,0.020559,0.096145,0.17999,-11.767,11.769
0.21094,0.0076638,-0.21601,0.20952,-11.847,11.851
0.21875,-0.0014002,-0.67211,0.36849,-11.846,11.871
0.22656,-0.0036879,-1.1517,0.63726,-11.772,11.845
0.23438,-0.0056047,-1.5074,0.96434,-11.625,11.762
0.24219,-0.0066083,-1.5824,1.4563,-11.528,11.727
0.25,0.0063851,-1.3002,2.3368,-11.827,12.125
0.25781,0.039678,-0.84708,3.5547,-12.82,13.331
0.26562,0.074023,-0.66301,4.6472,-14.309,15.059
0.27344,0.079481,-1.0718,5.2403,-15.677,16.564
0.28125,0.050695,-1.8953,5.4711,-16.496,17.482
0.28906,0.012689,-2.5321,5.6476,-16.779,17.884
0.29688,-0.013465,-2.5035,5.7261,-16.629,17.765
0.30469,-0.034279,-1.8903,5.4728,-15.971,16.988
0.3125,-0.063275,-1.148,4.9939,-14.718,15.584
0.32031,-0.09297,-0.57868,4.6877,-13.015,13.845
0.32812,-0.1038,-0.14657,4.6587,-11.197,12.128
0.33594,-0.090757,0.28907,4.5525,-9.5812,10.612
0.34375,-0.064916,0.78324,4.0701,-8.3539,9.3255
0.35156,-0.036476,1.2915,3.3459,-7.5976,8.4016
0.35938,-0.010889,1.6609,2.7155,-7.3161,7.9785
0.36719,0.0060919,1.6815,2.3562,-7.4114,7.9566
0.375,0.01319,1.2836,2.2479,-7.7274,8.1494
0.38281,0.017805,0.62838,2.2837,-8.1659,8.5025
0.39062,0.026065,-0.084313,2.323,-8.7078,9.0128
0.39844,0.03391,-0.78776,2.2641,-9.3141,9.6177
0.40625,0.034285,-1.4476,2.1321,-9.893,10.223
0.41406,0.027943,-1.9475,2.0176,-10.383,10.755
0.42188,0.021422,-2.1914,1.9183,-10.788,11.174
