7725,1420,17,6,-64
7726,1406,16,7,-61
7727,1398,14,7,-60
7728,1395,12,8,-58
7729,1398,11,9,-57
7730,1410,9,9,-55
7731,1422,6,9,-53
7732,1428,4,8,-53
7733,1427,1,6,-53
7734,1427,0,6,-53
7735,1429,-2,5,-54
7736,1436,-3,4,-55
7737,1451,-5,5,-57
7738,1460,-7,6,-61
7739,1451,-7,7,-65
7740,1452,-8,7,-70
7741,1462,-7,7,-76
7742,1461,-5,7,-81
7743,1452,-6,5,-89
7744,1454,-7,4,-91
7745,1458,-10,4,-93
7746,1453,-12,3,-96
7747,1429,-15,3,-97
7748,1429,-16,4,-97
7749,1435,-17,5,-98
7750,1448,-16,3,-101
7751,1447,-15,3,-103
7752,1443,-14,1,-106
7753,1444,-10,0,-109
7754,1446,-4,-4,-112
7755,1444,-3,-4,-112
7756,1442,-1,-3,-115
7757,1444,0,-1,-116
7758,1446,2,5,-118
7759,1438,4,9,-121
7760,1437,9,10,-122
7761,1438,12,4,-126
7762,1463,11,-2,-131
7763,1470,9,-3,-133
7764,1460,3,-4,-134
7765,1411,-3,-3,-133
7766,1404,-8,-1,-133
7767,1425,-13,1,-129
7768,1430,-15,7,-124
7769,1415,-11,14,-125
7770,1476,-3,26,-135
7771,1494,0,33,-141
7772,1497,3,41,-147
7773,1457,3,49,-154
7774,1387,-8,62,-145
7775,1375,-12,68,-139
7776,1366,-12,76,-131
7777,1395,2,76,-120
7778,1399,8,65,-118
7779,1402,15,48,-113
7780,1422,17,37,-108
7781,1424,18,35,-101
7782,1394,22,39,-98
7783,1411,25,41,-99
7784,1455,25,43,-104
7785,1495,22,40,-114
7786,1481,18,37,-117
7787,1443,12,32,-123
7788,1435,3,27,-126
7789,1449,-2,27,-126
7790,1441,-7,27,-126
7791,1418,-12,27,-125
7792,1419,-13,26,-125
7793,1420,-8,21,-116
7794,1408,-6,19,-114
7795,1394,-3,16,-110
7796,1392,0,14,-103
7797,1392,8,9,-88
7798,1387,9,9,-84
7799,1379,10,8,-78
7800,1385,15,10,-64
7801,1390,16,10,-60
7802,1393,17,12,-54
7803,1390,17,12,-48
7804,1411,17,11,-43
7805,1441,17,10,-44
7806,1461,17,9,-47
7807,1466,17,7,-55
7808,1470,15,6,-58
7809,1479,14,3,-68
7810,1483,14,1,-77
7811,1473,14,0,-85
7812,1452,13,0,-89
7813,1438,12,-1,-92
7814,1437,12,-2,-93
7815,1437,13,-2,-93
7816,1432,12,-2,-94
7817,1432,14,-1,-96
7818,1445,14,-2,-99
7819,1465,14,-7,-104
7820,1448,13,-11,-110
7821,1441,12,-12,-111
7822,1433,11,-11,-110
7823,1427,10,-7,-108
