7345,1357,19,77,-125
7346,1390,5,64,-114
7347,1386,-2,59,-107
7348,1357,-14,55,-100
7349,1369,-26,53,-97
7350,1435,-36,50,-100
7351,1432,-34,44,-109
7352,1409,-31,43,-111
7353,1393,-24,40,-113
7354,1410,-12,39,-116
7355,1418,9,40,-118
7356,1402,15,42,-118
7357,1378,21,42,-116
7358,1399,29,41,-115
7359,1416,30,40,-115
7360,1419,29,39,-113
7361,1390,26,37,-112
7362,1381,17,33,-108
7363,1380,13,30,-100
7364,1360,8,27,-92
7365,1347,5,24,-83
7366,1361,0,22,-76
7367,1370,0,21,-72
7368,1375,-2,20,-66
7369,1368,-2,20,-59
7370,1372,-4,20,-57
7371,1392,-5,20,-55
7372,1412,-6,20,-56
7373,1416,-5,19,-60
7374,1430,-2,19,-69
7375,1437,-1,20,-72
7376,1441,-1,19,-75
7377,1427,-1,18,-79
7378,1413,-1,18,-85
7379,1415,-1,18,-86
7380,1420,-1,17,-86
7381,1413,-3,18,-90
7382,1409,-3,18,-91
7383,1411,-4,18,-93
7384,1418,-5,18,-94
7385,1412,-5,16,-96
7386,1403,-6,14,-97
7387,1403,-5,13,-99
7388,1410,-4,11,-101
7389,1418,-5,10,-101
7390,1421,-4,9,-103
7391,1414,-4,7,-105
7392,1406,-6,7,-106
7393,1406,-7,8,-107
7394,1409,-8,11,-107
7395,1409,-10,13,-108
7396,1410,-9,15,-110
7397,1412,-8,15,-112
7398,1415,-8,12,-114
7399,1415,-8,8,-116
7400,1410,-12,5,-116
7401,1413,-20,4,-117
7402,1417,-24,4,-119
7403,1422,-28,5,-120
7404,1424,-33,5,-122
7405,1401,-38,7,-123
7406,1396,-38,7,-123
7407,1397,-37,9,-123
7408,1404,-27,21,-123
7409,1406,-23,28,-125
7410,1416,-13,47,-131
7411,1437,-4,61,-142
7412,1417,-2,63,-142
7413,1371,-10,62,-138
7414,1370,-15,64,-135
7415,1403,-12,65,-137
7416,1423,0,63,-136
7417,1398,4,61,-133
7418,1335,11,57,-126
7419,1313,16,53,-107
7420,1353,20,52,-100
7421,1397,21,52,-95
7422,1417,22,51,-97
7423,1420,22,51,-100
7424,1398,16,47,-101
7425,1392,12,46,-101
7426,1392,6,44,-100
7427,1412,-4,39,-102
7428,1432,-15,31,-109
7429,1429,-17,30,-111
7430,1423,-18,29,-114
7431,1409,-17,31,-116
7432,1401,-15,31,-115
7433,1385,-10,32,-113
7434,1377,-4,31,-110
7435,1390,1,28,-103
7436,1387,5,26,-98
7437,1371,9,24,-92
7438,1363,10,22,-85
7439,1363,12,21,-82
7440,1367,15,20,-75
7441,1366,16,21,-68
7442,1369,17,20,-60
7443,1382,16,20,-58
7444,1402,15,20,-58
7445,1423,13,18,-61
7446,1430,11,17,-67
7447,1426,9,16,-76
7448,1426,8,16,-77
7449,1427,8,16,-79
7450,1428,4,16,-85
7451,1425,5,17,-93
7452,1424,5,17,-95
7453,1422,6,16,-98
7454,1420,7,15,-101
7455,1406,10,13,-103
7456,1400,11,12,-103
7457,1393,12,12,-101
7458,1393,14,10,-98
7459,1393,14,10,-97
7460,1396,16,8,-96
7461,1404,16,7,-96
7462,1412,15,4,-96
7463,1405,13,2,-96
7464,1400,10,1,-96
7465,1402,6,1,-97
7466,1410,1,3,-97
7467,1411,1,4,-98
7468,1413,0,8,-100
7469,1415,0,10,-103
7470,1414,1,10,-105
7471,1411,7,9,-107
7472,1407,15,6,-109
7473,1407,24,4,-110
7474,1421,31,1,-116
7475,1428,32,0,-119
7476,1438,32,0,-123
7477,1445,29,-2,-129
7478,1418,22,-2,-134
7479,1408,19,-2,-134
7480,1397,13,-1,-134
7481,1386,5,5,-127
7482,1376,1,11,-124
7483,1365,-4,28,-120
7484,1381,-5,45,-117
7485,1421,-2,65,-123
7486,1420,6,74,-126
7487,1385,22,88,-124
7488,1361,30,99,-122
7489,1400,27,95,-122
7490,1429,20,88,-123
7491,1451,6,75,-123
7492,1406,-6,64,-117
7493,1349,-18,60,-112
7494,1361,-27,56,-105
7495,1412,-35,51,-104
7496,1438,-36,45,-109
7497,1417,-26,42,-119
7498,1417,-20,42,-121
7499,1421,-11,42,-123
7500,1421,0,42,-125
7501,1373,15,44,-121
7502,1368,18,43,-119
7503,1376,22,43,-118
7504,1415,24,41,-115
7505,1414,23,40,-115
7506,1399,21,38,-114
7507,1384,15,34,-111
7508,1368,11,26,-103
7509,1359,7,23,-93
7510,1353,3,21,-84
7511,1352,1,21,-75
7512,1354,0,20,-72
7513,1363,0,20,-66
7514,1377,0,19,-61
7515,1389,0,18,-57
7516,1397,0,19,-58
7517,1403,0,18,-59
7518,1417,1,18,-62
7519,1429,1,18,-67
7520,1430,2,18,-69
7521,1427,3,17,-75
7522,1424,2,17,-79
7523,1422,0,17,-82
7524,1420,-2,17,-87
7525,1419,-4,18,-89
7526,1419,-5,17,-91
7527,1419,-7,17,-94
7528,1413,-8,15,-97
7529,1410,-9,14,-97
7530,1404,-9,13,-97
7531,1411,-8,8,-103
7532,1410,-8,8,-103
7533,1408,-9,8,-103
7534,1405,-9,8,-103
7535,1400,-10,7,-102
7536,1398,-11,9,-102
7537,1397,-11,9,-101
7538,1399,-12,10,-101
7539,1403,-12,11,-101
7540,1406,-12,11,-100
7541,1401,-12,13,-100
7542,1397,-11,13,-100
7543,1395,-10,13,-100
7544,1399,-9,12,-101
7545,1406,-9,11,-102
7546,1431,-6,10,-108
7547,1458,-2,6,-121
7548,1458,-1,5,-125
7549,1456,0,4,-130
7550,1434,0,2,-136
7551,1406,-2,1,-139
7552,1399,-3,2,-137
7553,1386,-6,4,-135
7554,1365,-13,10,-124
7555,1366,-15,13,-121
7556,1377,-19,21,-117
7557,1388,-25,35,-112
7558,1396,-35,62,-114
7559,1422,-41,72,-120
7560,1444,-48,71,-127
7561,1441,-48,65,-134
7562,1424,-44,63,-138
7563,1404,-29,64,-142
7564,1390,-6,66,-139
7565,1360,16,61,-128
7566,1346,36,53,-124
7567,1376,45,45,-118
7568,1408,44,40,-110
7569,1383,30,43,-98
7570,1324,14,53,-85
7571,1339,10,54,-83
7572,1371,4,53,-82
7573,1443,-8,48,-84
7574,1429,-29,39,-95
7575,1421,-35,37,-99
7576,1427,-39,34,-104
7577,1448,-44,31,-109
7578,1410,-45,31,-114
7579,1391,-44,33,-114
7580,1386,-40,35,-117
7581,1436,-28,38,-120
7582,1439,-23,38,-120
7583,1413,-15,37,-123
7584,1386,-7,36,-122
7585,1385,2,33,-116
7586,1360,9,30,-104
7587,1323,15,30,-91
7588,1317,16,31,-78
7589,1351,20,32,-65
7590,1363,21,31,-62
7591,1382,22,31,-58
7592,1403,22,30,-58
7593,1416,21,29,-60
7594,1428,19,28,-63
7595,1425,16,27,-67
7596,1424,12,25,-75
7597,1453,2,21,-88
7598,1458,0,19,-93
7599,1455,-2,18,-97
7600,1433,-4,18,-104
7601,1399,-6,20,-104
7602,1396,-6,21,-103
7603,1388,-5,22,-100
7604,1384,-1,22,-95
7605,1388,0,21,-94
7606,1397,5,20,-92
7607,1401,8,18,-91
7608,1388,12,16,-88
7609,1391,13,15,-88
7610,1409,13,13,-88
7611,1417,12,10,-89
7612,1409,9,8,-91
7613,1405,9,9,-92
7614,1412,7,8,-95
7615,1429,7,12,-100
7616,1427,9,13,-102
7617,1413,11,16,-107
7618,1404,14,16,-108
7619,1401,17,16,-107
7620,1396,19,13,-105
7621,1398,20,13,-104
7622,1402,20,12,-104
7623,1416,20,10,-106
7624,1427,19,6,-113
7625,1428,18,5,-115
7626,1427,17,3,-118
7627,1416,15,0,-122
7628,1410,14,-1,-123
7629,1398,12,-2,-122
7630,1391,9,-2,-119
7631,1388,9,5,-114
7632,1391,5,15,-113
7633,1404,3,34,-114
7634,1413,2,54,-119
7635,1416,0,61,-121
7636,1427,-1,74,-128
7637,1436,1,82,-135
7638,1405,11,92,-133
7639,1371,18,93,-133
7640,1392,10,84,-130
7641,1419,-7,70,-126
7642,1383,-23,59,-117
7643,1351,-29,54,-110
7644,1347,-38,50,-101
7645,1387,-44,46,-95
7646,1435,-43,42,-100
7647,1438,-31,39,-113
7648,1433,-25,38,-117
7649,1428,-17,38,-123
7650,1427,-3,39,-129
7651,1395,13,43,-127
7652,1382,17,44,-126
7653,1371,22,44,-122
7654,1391,26,42,-118
7655,1399,27,41,-116
7656,1394,26,38,-111
7657,1369,24,34,-104
7658,1366,17,29,-98
7659,1381,13,26,-93
7660,1378,9,22,-86
7661,1367,7,21,-81
7662,1367,3,19,-75
7663,1372,1,20,-70
7664,1376,0,20,-65
7665,1372,-1,20,-60
7666,1380,-3,19,-58
7667,1407,-4,18,-59
7668,1422,-5,17,-60
7669,1416,-5,17,-64
7670,1414,-3,17,-70
7671,1420,-3,17,-72
7672,1430,-2,17,-75
7673,1434,-1,17,-79
7674,1429,-1,16,-89
7675,1432,-2,16,-91
7676,1433,-2,17,-93
7677,1403,-4,18,-96
7678,1397,-5,18,-96
7679,1402,-6,18,-97
7680,1412,-8,18,-97
