7039,1377,16,14,-68
7040,1378,16,15,-63
7041,1382,15,14,-61
7042,1413,14,13,-62
7043,1435,14,13,-66
7044,1436,13,12,-71
7045,1430,13,10,-77
7046,1428,11,8,-83
7047,1431,11,8,-85
7048,1432,10,7,-88
7049,1421,8,7,-92
7050,1413,8,6,-95
7051,1415,8,5,-98
7052,1419,7,4,-100
7053,1412,6,3,-101
7054,1398,8,2,-100
7055,1398,9,2,-99
7056,1402,9,0,-99
7057,1411,11,0,-100
7058,1411,13,-3,-102
7059,1409,13,-5,-101
7060,1404,13,-6,-100
7061,1391,12,-7,-98
7062,1390,12,-6,-97
7063,1392,11,-6,-94
7064,1396,10,-5,-92
7065,1402,8,-3,-93
7066,1415,8,-1,-96
7067,1423,6,0,-98
7068,1419,6,0,-100
7069,1411,6,0,-101
7070,1407,8,-1,-103
7071,1419,10,-3,-105
7072,1433,13,-6,-111
7073,1434,17,-7,-116
7074,1433,18,-9,-120
7075,1429,19,-10,-126
7076,1416,18,-10,-128
7077,1409,17,-10,-128
7078,1409,14,-6,-130
7079,1419,10,0,-133
7080,1431,7,13,-138
7081,1417,8,37,-142
7082,1409,13,43,-144
7083,1404,22,47,-146
7084,1406,38,49,-148
7085,1388,50,52,-138
7086,1369,47,52,-133
7087,1338,39,45,-125
7088,1358,21,33,-111
7089,1372,13,32,-106
7090,1384,-3,31,-98
7091,1387,-21,35,-96
7092,1421,-40,43,-98
7093,1430,-44,47,-101
7094,1416,-39,45,-106
7095,1412,-31,39,-112
7096,1445,-11,31,-121
7097,1451,-3,28,-122
7098,1431,9,25,-124
7099,1384,23,25,-124
7100,1383,32,25,-123
7101,1418,36,25,-123
7102,1429,36,23,-124
7103,1402,31,21,-127
7104,1401,22,17,-123
7105,1396,18,17,-121
7106,1381,15,16,-117
7107,1341,10,15,-107
7108,1349,5,14,-89
7109,1361,4,14,-85
7110,1371,1,14,-79
7111,1362,-2,12,-69
7112,1366,-4,12,-66
7113,1386,-4,12,-64
7114,1406,-5,12,-63
7115,1412,-6,12,-66
7116,1420,-5,13,-71
7117,1436,-3,13,-76
7118,1439,-2,13,-80
7119,1429,-2,12,-83
7120,1416,-2,13,-87
7121,1423,-2,13,-90
7122,1428,-1,12,-93
7123,1411,-2,13,-94
7124,1396,-2,12,-94
7125,1405,-3,12,-94
7126,1416,-4,12,-94
7127,1402,-6,10,-95
7128,1404,-6,9,-97
7129,1411,-6,8,-97
7130,1425,-7,7,-100
7131,1415,-8,5,-104
7132,1414,-9,4,-106
7133,1416,-9,4,-108
7134,1417,-8,3,-107
7135,1391,-9,3,-105
7136,1385,-9,3,-104
