8055,1349,6,11,-99
8056,1350,4,10,-97
8057,1350,3,11,-98
8058,1348,2,10,-97
8059,1345,2,10,-97
8060,1341,3,9,-96
8061,1340,5,6,-98
8062,1346,7,4,-98
8063,1353,9,2,-99
8064,1360,11,0,-101
8065,1366,13,0,-103
8066,1370,16,-1,-105
8067,1373,18,-3,-109
8068,1375,21,-5,-116
8069,1370,20,-4,-120
8070,1358,18,0,-121
8071,1351,15,7,-123
8072,1352,11,11,-125
8073,1369,6,22,-130
8074,1386,2,34,-136
8075,1375,2,44,-140
8076,1342,8,45,-141
8077,1333,19,47,-141
8078,1341,27,53,-138
8079,1323,34,62,-132
8080,1299,30,59,-121
8081,1309,25,54,-118
8082,1325,19,50,-115
8083,1340,1,43,-109
8084,1316,-23,40,-101
8085,1318,-30,40,-98
8086,1332,-34,41,-96
8087,1359,-39,40,-98
8088,1356,-39,39,-100
8089,1354,-33,35,-103
8090,1366,-23,32,-108
8091,1371,-7,32,-114
8092,1363,-1,32,-115
8093,1341,9,35,-116
8094,1329,14,37,-112
8095,1335,19,36,-109
8096,1332,20,35,-105
8097,1325,19,33,-103
8098,1325,18,30,-99
8099,1337,11,27,-96
8100,1339,9,26,-94
8101,1331,6,23,-92
8102,1328,2,21,-89
8103,1334,0,21,-88
8104,1338,-2,21,-85
8105,1329,-3,20,-82
8106,1328,-4,19,-80
8107,1350,-7,19,-78
8108,1352,-8,19,-78
8109,1349,-8,19,-79
8110,1345,-9,20,-79
8111,1362,-10,19,-83
8112,1366,-9,19,-85
8113,1369,-9,18,-88
8114,1364,-9,16,-94
8115,1361,-9,16,-95
8116,1359,-8,16,-97
8117,1356,-7,17,-98
8118,1349,-5,16,-100
8119,1349,-4,15,-101
8120,1352,-5,14,-102
8121,1354,-5,13,-102
8122,1351,-5,10,-104
8123,1348,-5,10,-104
8124,1347,-6,8,-105
8125,1353,-7,5,-105
8126,1352,-8,4,-105
8127,1343,-9,2,-104
8128,1339,-9,2,-103
8129,1344,-8,1,-102
8130,1348,-9,3,-101
8131,1345,-10,3,-102
8132,1342,-10,4,-101
8133,1346,-10,6,-100
8134,1345,-8,10,-99
8135,1342,-7,10,-100
8136,1344,-6,10,-100
8137,1358,-4,9,-102
8138,1360,-4,8,-103
8139,1361,-4,5,-106
8140,1363,-5,3,-109
8141,1366,-8,1,-113
8142,1362,-10,0,-115
8143,1353,-13,2,-116
8144,1347,-16,4,-117
8145,1346,-18,5,-118
8146,1354,-21,11,-119
8147,1358,-22,19,-120
8148,1358,-21,35,-124
8149,1372,-20,42,-131
8150,1403,-22,43,-141
8151,1404,-27,41,-147
8152,1350,-31,43,-151
8153,1331,-33,47,-150
8154,1314,-30,53,-146
8155,1313,-21,55,-140
8156,1302,-9,52,-130
8157,1289,6,44,-116
8158,1294,10,40,-111
8159,1304,15,39,-104
8160,1318,23,39,-98
8161,1322,30,40,-88
8162,1317,30,41,-86
8163,1314,28,42,-81
8164,1339,21,39,-79
8165,1354,17,38,-81
8166,1379,8,35,-84
8167,1390,-3,30,-96
8168,1398,-16,25,-107
8169,1398,-21,23,-115
8170,1384,-23,24,-121
8171,1367,-23,27,-124
8172,1340,-18,30,-126
8173,1332,-14,32,-123
8174,1319,-8,34,-118
8175,1314,-3,33,-113
8176,1322,4,32,-108
8177,1324,8,31,-103
8178,1319,10,28,-98
8179,1314,14,25,-91
8180,1320,16,22,-82
8181,1325,17,22,-79
8182,1328,16,22,-75
8183,1326,15,21,-72
8184,1341,13,21,-70
8185,1350,12,21,-70
8186,1362,10,20,-72
8187,1368,7,19,-78
8188,1368,6,19,-82
8189,1370,6,19,-87
8190,1374,5,18,-92
8191,1369,6,18,-98
8192,1360,6,18,-101
8193,1354,8,18,-104
8194,1355,9,17,-105
8195,1350,10,16,-105
8196,1346,10,16,-104
8197,1338,10,15,-103
8198,1333,11,14,-99
8199,1337,12,12,-98
8200,1341,13,11,-97
8201,1348,14,10,-97
8202,1356,15,8,-100
8203,1355,14,4,-101
8204,1349,12,3,-101
8205,1344,12,2,-101
8206,1344,10,1,-102
8207,1351,7,4,-102
8208,1351,6,5,-102
8209,1350,5,7,-103
8210,1340,6,11,-101
8211,1338,7,12,-101
8212,1334,9,11,-99
8213,1336,14,9,-98
8214,1354,21,5,-99
8215,1361,27,3,-102
8216,1367,30,0,-106
8217,1374,31,0,-111
8218,1377,30,0,-113
8219,1369,26,0,-116
8220,1352,22,2,-118
8221,1352,15,7,-121
8222,1364,8,14,-122
8223,1370,1,25,-127
8224,1371,-3,38,-132
8225,1351,-4,54,-137
8226,1339,-2,53,-137
8227,1329,1,53,-136
8228,1326,8,53,-133
8229,1341,16,59,-131
8230,1326,22,61,-125
8231,1317,20,58,-123
8232,1312,15,54,-118
8233,1318,2,47,-112
8234,1325,-22,41,-100
8235,1319,-27,41,-97
8236,1316,-33,42,-94
8237,1356,-37,42,-93
8238,1369,-35,41,-96
8239,1379,-28,37,-104
8240,1378,-16,32,-113
8241,1369,0,29,-117
8242,1353,9,29,-118
8243,1334,14,31,-116
8244,1322,16,33,-112
8245,1316,16,34,-105
8246,1319,15,33,-103
8247,1324,13,32,-100
8248,1332,11,29,-97
8249,1342,8,27,-96
8250,1349,4,24,-95
8251,1340,1,21,-94
8252,1327,-1,20,-92
8253,1331,-6,18,-86
8254,1332,-7,18,-83
8255,1354,-15,17,-83
8256,1357,-15,17,-84
8257,1361,-15,18,-84
8258,1362,-14,18,-85
8259,1360,-14,18,-86
8260,1352,-13,19,-88
8261,1348,-12,19,-88
8262,1347,-11,19,-89
8263,1351,-11,19,-90
8264,1358,-10,18,-91
8265,1363,-8,18,-92
8266,1365,-8,18,-94
8267,1361,-7,17,-95
8268,1357,-6,17,-96
8269,1354,-6,16,-99
8270,1362,-6,16,-102
8271,1364,-6,15,-103
8272,1350,-7,15,-105
8273,1344,-8,15,-106
8274,1347,-9,14,-105
8275,1353,-11,12,-106
8276,1353,-12,10,-107
8277,1352,-14,8,-108
8278,1353,-14,7,-108
8279,1351,-15,5,-108
8280,1339,-14,6,-106
8281,1338,-13,7,-105
8282,1340,-12,7,-104
8283,1347,-10,8,-105
8284,1346,-5,9,-104
8285,1347,-3,10,-105
8286,1355,0,11,-107
8287,1371,5,11,-113
8288,1370,8,10,-114
8289,1361,10,5,-117
8290,1352,7,0,-116
8291,1332,0,-1,-111
8292,1317,-5,0,-107
8293,1325,-12,1,-105
8294,1342,-16,1,-104
8295,1360,-19,2,-108
8296,1362,-20,3,-109
8297,1373,-21,6,-116
8298,1386,-21,19,-123
8299,1379,-17,30,-129
8300,1369,-14,38,-138
8301,1381,-16,40,-144
8302,1369,-21,46,-143
8303,1276,-26,68,-132
8304,1270,-25,73,-128
8305,1285,-22,77,-124
8306,1332,-10,71,-118
8307,1316,3,53,-109
8308,1304,6,49,-109
8309,1314,10,45,-107
8310,1356,12,38,-100
8311,1344,12,37,-97
8312,1305,13,38,-94
8313,1304,14,38,-91
8314,1361,12,38,-88
8315,1360,8,36,-89
8316,1350,1,33,-94
8317,1372,-5,30,-103
8318,1408,-9,29,-108
8319,1420,-13,28,-117
8320,1385,-16,29,-124
8321,1353,-13,32,-130
8322,1345,-7,34,-128
8323,1334,-1,35,-124
8324,1309,3,36,-119
8325,1311,4,35,-113
8326,1327,8,32,-102
8327,1317,9,31,-98
8328,1303,10,29,-94
8329,1303,11,27,-88
8330,1327,12,25,-77
8331,1322,13,25,-74
8332,1313,14,24,-71
8333,1325,16,25,-65
8334,1337,16,25,-64
8335,1353,15,24,-65
8336,1363,14,22,-68
8337,1374,14,20,-76
8338,1386,13,19,-84
8339,1390,13,18,-91
8340,1387,13,18,-97
8341,1369,13,18,-101
8342,1358,13,18,-103
8343,1350,13,17,-105
8344,1348,14,16,-105
8345,1346,14,15,-104
8346,1345,14,15,-103
8347,1338,14,13,-101
8348,1334,16,11,-99
8349,1341,16,10,-99
8350,1352,18,8,-99
8351,1353,19,6,-100
8352,1352,18,4,-101
8353,1354,16,1,-103
8354,1353,15,1,-104
8355,1349,14,0,-103
8356,1339,13,1,-102
8357,1336,11,3,-99
8358,1338,11,3,-99
8359,1347,12,3,-99
8360,1355,11,3,-101
8361,1350,11,2,-100
8362,1341,11,1,-100
8363,1341,12,1,-100
8364,1352,14,2,-100
8365,1356,16,1,-102
8366,1364,18,0,-106
8367,1370,19,-1,-111
8368,1376,19,-5,-116
8369,1373,19,-5,-118
8370,1364,18,-5,-122
8371,1358,17,-3,-125
8372,1352,13,0,-124
8373,1340,10,6,-123
8374,1339,6,14,-124
8375,1353,5,29,-125
8376,1359,9,43,-129
8377,1356,12,45,-132
8378,1352,15,46,-132
8379,1348,25,50,-134
8380,1343,36,65,-132
8381,1338,36,68,-131
