7853,1350,12,23,-78
7854,1364,10,23,-80
7855,1372,9,22,-84
7856,1364,9,21,-87
7857,1355,9,21,-91
7858,1356,8,21,-91
7859,1360,8,21,-93
7860,1359,8,22,-96
7861,1354,8,23,-98
7862,1358,8,22,-100
7863,1360,7,22,-102
7864,1352,8,20,-102
7865,1340,8,19,-102
7866,1339,9,18,-101
7867,1336,9,18,-100
7868,1337,9,18,-98
7869,1344,9,16,-97
7870,1347,8,15,-97
7871,1352,8,14,-98
7872,1354,6,12,-101
7873,1353,5,11,-101
7874,1349,5,10,-101
7875,1347,4,11,-102
7876,1340,3,11,-100
7877,1339,2,10,-99
7878,1342,2,11,-99
7879,1346,2,12,-98
7880,1346,1,12,-99
7881,1347,2,13,-99
7882,1351,2,14,-100
7883,1357,2,13,-103
7884,1359,4,13,-106
7885,1359,4,12,-107
7886,1364,6,11,-111
7887,1369,7,9,-116
7888,1370,7,8,-118
7889,1366,9,8,-122
7890,1360,9,8,-124
7891,1355,10,8,-127
7892,1345,7,9,-125
7893,1339,5,10,-125
7894,1333,4,11,-123
7895,1337,1,16,-122
7896,1352,0,36,-123
7897,1353,0,40,-125
7898,1354,0,47,-128
7899,1371,8,51,-136
7900,1375,10,53,-138
7901,1367,16,57,-140
7902,1335,21,64,-136
7903,1313,23,67,-132
7904,1320,18,64,-122
7905,1302,9,59,-111
7906,1280,2,54,-99
7907,1285,-8,52,-87
7908,1299,-11,50,-83
7909,1325,-17,50,-77
7910,1335,-23,47,-77
7911,1356,-27,47,-80
7912,1387,-26,45,-87
7913,1392,-21,43,-93
7914,1361,-13,40,-98
7915,1352,-1,38,-103
7916,1359,2,39,-104
7917,1365,6,39,-105
7918,1359,12,39,-106
7919,1351,16,39,-110
7920,1356,17,38,-111
7921,1361,16,38,-112
7922,1338,13,37,-111
7923,1328,11,37,-109
7924,1316,7,35,-104
7925,1319,3,33,-98
7926,1323,0,29,-91
7927,1319,-1,28,-86
7928,1326,-3,26,-83
7929,1335,-5,25,-81
7930,1339,-7,25,-81
7931,1335,-7,25,-79
7932,1334,-9,24,-78
7933,1361,-15,23,-92
7934,1360,-16,23,-93
7935,1360,-16,24,-94
7936,1359,-16,23,-95
7937,1357,-15,23,-95
7938,1355,-15,23,-97
7939,1357,-15,23,-99
7940,1359,-15,23,-100
7941,1359,-15,23,-100
7942,1359,-15,22,-102
7943,1355,-15,22,-102
7944,1349,-15,22,-101
7945,1341,-14,20,-102
7946,1338,-13,20,-100
7947,1337,-13,19,-98
7948,1335,-12,18,-97
7949,1337,-11,16,-94
7950,1340,-11,15,-94
7951,1347,-12,14,-93
7952,1349,-10,14,-93
7953,1346,-8,14,-93
7954,1349,-7,13,-94
7955,1355,-4,13,-95
7956,1354,-3,14,-96
7957,1350,0,15,-98
7958,1352,0,16,-99
7959,1357,0,17,-100
7960,1360,0,18,-103
7961,1357,0,18,-104
7962,1356,-5,19,-107
7963,1361,-8,19,-108
7964,1364,-13,19,-113
7965,1354,-20,18,-116
7966,1355,-21,17,-116
7967,1358,-23,17,-118
7968,1355,-23,15,-118
7969,1345,-24,11,-119
7970,1346,-24,9,-119
7971,1350,-23,9,-117
7972,1345,-21,7,-118
7973,1341,-20,7,-117
7974,1335,-17,9,-114
7975,1332,-16,10,-112
7976,1349,-12,18,-114
7977,1366,-9,27,-117
