0,-0.017507,1.8623,4.4097,-14.406,15.181
0.0078125,-0.035154,1.2938,4.7473,-13.478,14.348
0.015625,-0.059836,0.40286,4.6407,-12.347,13.196
0.023438,-0.072318,-0.82757,4.1088,-10.983,11.756
0.03125,-0.054167,-2.1113,3.5386,-9.6687,10.51
0.039062,-0.022558,-3.0484,3.2273,-8.7846,9.8426
0.046875,-0.0080659,-3.3825,3.1452,-8.4276,9.6103
0.054688,-0.0087189,-3.2213,3.1004,-8.4278,9.5403
0.0625,0.0033851,-2.9047,2.9766,-8.7057,9.6481
0.070312,0.033925,-2.5895,2.7513,-9.3308,10.067
0.078125,0.055292,-2.1487,2.4111,-10.242,10.739
0.085938,0.047863,-1.496,1.9903,-11.147,11.422
0.09375,0.025119,-0.77049,1.639,-11.752,11.891
0.10156,0.0079099,-0.14027,1.5067,-11.98,12.075
0.10938,-0.0019276,0.37546,1.559,-11.952,12.059
0.11719,-0.0096449,0.81941,1.6346,-11.831,11.971
0.125,-0.012054,1.1881,1.6707,-11.702,11.88
0.13281,-0.0088029,1.4623,1.7179,-11.542,11.76
0.14062,-0.0099235,1.6101,1.7287,-11.262,11.507
0.14844,-0.018629,1.5429,1.5484,-10.81,11.029
0.15625,-0.024007,1.2183,1.1782,-10.252,10.391
0.16406,-0.021355,0.7804,0.84414,-9.7265,9.7942
0.17188,-0.021415,0.44734,0.71574,-9.3102,9.3483
0.17969,-0.030142,0.27288,0.71643,-8.9199,8.9528
0.1875,-0.037757,0.13048,0.68211,-8.4076,8.4363
0.19531,-0.036382,-0.11203,0.58022,-7.7494,7.7719
0.20312,-0.031676,-0.4721,0.4994,-7.0797,7.113
0.21094,-0.029499,-0.84457,0.49067,-6.5402,6.6127
0.21875,-0.02509,-1.0834,0.49696,-6.1868,6.3006
0.22656,-0.012221,-1.1369,0.44702,-6.0558,6.1778
0.23438,0.0060545,-1.0876,0.35336,-6.197,6.3016
0.24219,0.020201,-1.0458,0.2662,-6.5739,6.6619
0.25,0.024375,-1.0646,0.18827,-7.0293,7.112
0.25781,0.022752,-1.1414,0.1013,-7.4451,7.5328
0.26562,0.023829,-1.2356,0.021801,-7.8714,7.9679
0.27344,0.027625,-1.3146,-0.030514,-8.3984,8.5007
0.28125,0.026208,-1.3956,-0.07252,-8.9553,9.0636
0.28906,0.018543,-1.4888,-0.12319,-9.3568,9.4753
0.29688,0.012397,-1.5583,-0.17145,-9.5347,9.6627
0.30469,0.010069,-1.6032,-0.21221,-9.6082,9.7433
0.3125,0.0067825,-1.6703,-0.2807,-9.7006,9.8473
0.32031,0.0026744,-1.7439,-0.41058,-9.7903,9.9529
0.32812,0.0013921,-1.752,-0.57225,-9.7955,9.9674
0.33594,7.9905e-05,-1.6962,-0.69624,-9.7248,9.8961
0.34375,-0.0039936,-1.6556,-0.76198,-9.6761,9.8463
0.35156,-0.0028191,-1.6609,-0.82447,-9.7272,9.9023
0.35938,0.0093135,-1.659,-0.94002,-9.8696,10.052
0.36719,0.018934,-1.5917,-1.0923,-10.022,10.207
0.375,0.00957,-1.4502,-1.2041,-10.082,10.256
0.38281,-0.0098202,-1.2699,-1.2127,-10.002,10.155
0.39062,-0.014489,-1.1002,-1.1259,-9.8691,9.9938
0.39844,-0.00037221,-0.9677,-0.98958,-9.8438,9.9406
0.40625,0.011688,-0.86943,-0.82558,-9.9845,10.056
0.41406,0.0088292,-0.8038,-0.64103,-10.164,10.216
0.42188,0.00024017,-0.77742,-0.47311,-10.215,10.255
0.42969,-0.0041396,-0.78909,-0.38006,-10.095,10.133
0.4375,-0.006205,-0.85353,-0.40835,-9.899,9.9442
0.44531,-0.0062651,-1.025,-0.58034,-9.7714,9.8422
0.45312,0.0023931,-1.3425,-0.88421,-9.8333,9.9638
0.46094,0.01866,-1.7628,-1.2708,-10.108,10.339
0.46875,0.029597,-2.1815,-1.6748,-10.514,10.867
0.47656,0.028215,-2.5068,-2.0351,-10.948,11.415
0.48438,0.021867,-2.6898,-2.2937,-11.347,11.885
0.49219,0.016762,-2.7208,-2.4165,-11.644,12.199
0.5,0.0085651,-2.6428,-2.4565,-11.777,12.317
0.50781,-0.0028985,-2.5462,-2.5388,-11.777,12.313
0.51562,-0.0053944,-2.4651,-2.6689,-11.789,12.336
0.52344,0.0060483,-2.2928,-2.6101,-11.958,12.453
0.53125,0.016541,-1.9278,-2.1409,-12.295,12.628
0.53906,0.014162,-1.4962,-1.3879,-12.692,12.855
0.54688,0.0087924,-1.2594,-0.65402,-13.031,13.108
0.55469,0.009523,-1.3288,-0.0092774,-13.185,13.252
0.5625,0.0030455,-1.6558,0.65603,-13.03,13.152
0.57031,-0.019088,-2.2101,1.3404,-12.612,12.874
0.57812,-0.031521,-2.9302,2.0228,-12.219,12.727
0.58594,-0.0094637,-3.5787,2.8257,-12.136,12.964
0.59375,0.023834,-3.878,3.7401,-12.376,13.498
0.60156,0.026387,-3.7676,4.411,-12.726,13.986
0.60938,0.00095456,-3.3845,4.5332,-12.932,14.115
0.61719,-0.016862,-2.8216,4.2596,-12.852,13.83
0.625,-0.019924,-2.0469,3.934,-12.523,13.285
0.63281,-0.028928,-1.0882,3.6507,-12.055,12.642
0.64062,-0.042997,-0.17369,3.3569,-11.445,11.929
0.64844,-0.041496,0.42682,3.1629,-10.654,11.122
0.65625,-0.027955,0.66577,3.2346,-9.818,10.359
0.66406,-0.027241,0.73056,3.4927,-9.1798,9.849
0.67188,-0.039789,0.80586,3.6523,-8.8309,9.5903
0.67969,-0.035062,0.89164,3.5107,-8.7245,9.4465
0.6875,0.0016569,0.85432,3.066,-8.8847,9.4376
0.69531,0.042176,0.59486,2.4181,-9.3702,9.6955
0.70312,0.051433,0.13214,1.6917,-10.072,10.214
0.71094,0.033831,-0.43461,1.0555,-10.73,10.79
0.71875,0.020155,-0.98224,0.69752,-11.137,11.202
0.72656,0.018628,-1.4147,0.69032,-11.267,11.377
0.73438,0.0095559,-1.7209,0.89009,-11.199,11.365
0.74219,-0.013527,-1.9536,1.0424,-10.971,11.192
0.75,-0.030239,-2.126,1.0126,-10.56,10.819
0.75781,-0.027162,-2.1796,0.86467,-10.001,10.272
0.76562,-0.01729,-2.0671,0.71982,-9.4387,9.6892
0.77344,-0.015719,-1.8294,0.62144,-8.9978,9.2029
0.78125,-0.018026,-1.5815,0.54946,-8.6925,8.8523
0.78906,-0.014508,-1.4021,0.48405,-8.4783,8.6071
0.79688,-0.0097678,-1.2377,0.4364,-8.2964,8.3996
0.80469,-0.014473,-0.97753,0.45385,-8.0605,8.1322
0.8125,-0.025613,-0.62769,0.57279,-7.7066,7.7533
0.82031,-0.028493,-0.31831,0.75487,-7.2758,7.3218
0.82812,-0.018188,-0.11126,0.91093,-6.8815,6.9424
0.83594,-0.0066129,0.09418,0.98044,-6.6205,6.6934
0.84375,-0.0022022,0.38233,0.96105,-6.571,6.652
0.85156,0.0050231,0.64254,0.88897,-6.8048,6.8927
0.85938,0.025044,0.70556,0.79774,-7.3194,7.3965
0.86719,0.045459,0.59439,0.67498,-8.0127,8.063
0.875,0.046637,0.4908,0.48979,-8.757,8.7844
