8733,1305,-19,48,-122
8734,1297,-12,41,-109
8735,1304,-11,38,-105
8736,1321,-8,33,-100
8737,1329,-3,30,-95
8738,1325,2,28,-90
8739,1339,3,30,-90
8740,1358,2,33,-91
8741,1362,1,34,-94
8742,1359,1,34,-96
8743,1360,0,32,-101
8744,1370,-1,30,-106
8745,1376,-3,28,-112
8746,1374,-5,26,-117
8747,1366,-5,24,-120
8748,1364,-4,22,-124
8749,1360,-5,21,-126
8750,1351,-6,21,-125
8751,1329,-6,22,-123
8752,1317,-5,22,-117
8753,1320,-5,21,-111
8754,1317,-4,20,-98
8755,1311,-4,19,-95
8756,1306,-4,18,-91
8757,1316,-2,16,-87
8758,1326,1,15,-78
8759,1319,3,14,-76
8760,1312,7,13,-72
8761,1347,10,13,-71
8762,1361,10,13,-71
8763,1366,9,13,-72
8764,1354,9,10,-80
8765,1375,9,7,-86
8766,1397,10,7,-91
8767,1377,10,7,-96
8768,1350,10,5,-99
8769,1339,10,3,-99
8770,1348,10,3,-99
8771,1359,10,2,-98
8772,1344,10,2,-96
8773,1323,11,2,-94
8774,1332,9,1,-93
8775,1355,11,0,-92
8776,1351,10,0,-91
8777,1342,10,-1,-95
8778,1353,9,-2,-96
8779,1370,8,-3,-98
8780,1385,6,-6,-104
8781,1354,3,-9,-109
8782,1346,2,-9,-110
8783,1342,2,-8,-110
8784,1350,0,-5,-109
8785,1348,0,-4,-109
8786,1339,0,-2,-108
8787,1337,-1,0,-106
8788,1342,0,1,-104
8789,1343,2,0,-103
8790,1348,6,-3,-106
8791,1360,10,-7,-109
8792,1374,13,-9,-111
8793,1379,15,-11,-116
8794,1369,15,-11,-122
8795,1361,14,-11,-126
8796,1359,12,-9,-126
8797,1355,11,-8,-128
8798,1348,9,-2,-131
8799,1353,5,9,-133
8800,1358,3,17,-133
8801,1353,4,27,-133
8802,1337,7,29,-133
8803,1339,15,26,-133
8804,1362,31,32,-135
8805,1362,35,36,-133
8806,1349,38,42,-132
8807,1312,37,45,-127
8808,1294,27,39,-112
8809,1302,22,37,-107
8810,1314,10,35,-98
8811,1321,-13,35,-90
8812,1324,-18,36,-90
8813,1345,-26,35,-90
8814,1365,-28,34,-95
8815,1367,-22,31,-100
8816,1367,-12,30,-105
8817,1373,-3,27,-111
8818,1374,3,25,-115
8819,1357,12,25,-117
8820,1350,15,24,-117
8821,1349,17,23,-118
8822,1359,17,23,-120
8823,1364,13,22,-121
8824,1351,10,20,-122
8825,1332,4,18,-120
8826,1323,0,16,-115
8827,1315,-3,15,-104
8828,1314,-4,15,-102
8829,1313,-4,15,-98
8830,1316,-4,15,-94
8831,1322,-5,15,-85
8832,1324,-5,16,-84
8833,1322,-6,16,-80
8834,1319,-3,16,-74
8835,1329,-1,16,-74
8836,1359,-2,15,-75
8837,1370,0,14,-77
8838,1358,0,11,-82
8839,1364,-1,10,-86
8840,1371,-3,10,-88
8841,1368,-4,9,-91
8842,1350,-3,9,-94
8843,1348,-4,9,-95
8844,1359,-5,9,-97
8845,1366,-5,7,-99
8846,1349,-5,7,-99
8847,1332,-3,5,-98
8848,1339,-4,4,-98
8849,1351,-5,4,-96
8850,1339,-9,2,-96
8851,1340,-9,2,-96
8852,1347,-9,1,-98
8853,1367,-10,0,-100
8854,1361,-9,-2,-104
8855,1352,-8,-3,-105
8856,1341,-8,-2,-104
8857,1346,-7,-1,-103
8858,1349,-8,0,-102
8859,1351,-9,0,-102
8860,1346,-9,0,-102
8861,1344,-9,0,-102
8862,1346,-9,1,-102
8863,1354,-10,0,-104
8864,1359,-11,-2,-107
8865,1375,-15,-5,-110
8866,1376,-17,-7,-115
8867,1370,-19,-7,-120
8868,1364,-21,-8,-122
8869,1361,-24,-10,-125
8870,1361,-25,-12,-128
8871,1358,-24,-13,-129
8872,1347,-20,-13,-130
8873,1340,-13,-10,-129
8874,1342,-10,-8,-129
8875,1349,-8,-6,-129
8876,1358,1,5,-133
8877,1356,4,18,-135
8878,1349,2,21,-135
8879,1337,-1,22,-134
8880,1326,-10,26,-131
8881,1325,-18,39,-122
8882,1325,-21,44,-120
8883,1325,-22,49,-118
8884,1324,-16,48,-114
8885,1323,-12,45,-113
8886,1324,-5,39,-110
8887,1327,1,31,-105
8888,1336,8,27,-102
8889,1344,12,27,-99
8890,1341,15,30,-97
8891,1339,16,31,-98
8892,1357,17,30,-102
8893,1370,16,29,-105
8894,1386,13,26,-109
8895,1378,8,22,-115
8896,1358,3,19,-118
8897,1354,-1,15,-120
8898,1355,-5,14,-120
8899,1340,-8,15,-118
8900,1321,-9,17,-113
8901,1321,-8,16,-111
8902,1323,-8,16,-107
8903,1327,-8,14,-102
8904,1325,-7,11,-95
8905,1324,-6,11,-93
8906,1325,-4,9,-91
8907,1332,0,9,-86
8908,1332,0,9,-84
8909,1326,2,9,-80
