9081,1440,9,-1,-85
9082,1442,8,-2,-88
9083,1444,9,-3,-89
9084,1442,9,-3,-90
9085,1438,9,-4,-91
9086,1431,10,-5,-92
9087,1429,10,-4,-93
9088,1427,11,-4,-95
9089,1433,12,-4,-99
9090,1445,14,-4,-101
9091,1452,15,-4,-103
9092,1455,16,-4,-107
9093,1455,16,-5,-109
9094,1452,16,-7,-112
9095,1444,13,-12,-114
9096,1412,10,-13,-111
9097,1404,9,-12,-110
9098,1402,9,-9,-109
9099,1434,6,-2,-112
9100,1463,0,0,-115
9101,1448,-1,-2,-117
9102,1420,-4,-5,-118
9103,1434,1,-17,-124
9104,1445,7,-20,-125
9105,1440,17,-22,-125
9106,1409,29,-21,-124
9107,1405,38,-5,-122
9108,1418,40,2,-121
9109,1447,41,24,-129
9110,1483,41,50,-148
9111,1521,37,75,-164
9112,1505,31,77,-182
9113,1504,27,71,-191
9114,1446,24,66,-184
9115,1309,13,58,-161
9116,1282,7,55,-149
9117,1299,-7,45,-129
9118,1410,-19,35,-110
9119,1404,-23,36,-100
9120,1348,-30,39,-94
9121,1373,-37,40,-94
9122,1496,-37,32,-103
9123,1477,-25,17,-119
9124,1434,-17,15,-122
9125,1399,-7,16,-123
9126,1400,4,21,-122
9127,1401,22,28,-111
9128,1385,25,30,-110
9129,1377,30,29,-107
9130,1434,35,24,-105
9131,1447,35,22,-104
9132,1437,33,19,-105
9133,1413,29,16,-105
9134,1412,20,12,-102
9135,1410,13,9,-98
9136,1392,6,7,-93
9137,1375,2,6,-83
9138,1365,-3,6,-72
9139,1371,-6,6,-68
9140,1382,-8,8,-61
9141,1381,-10,10,-51
9142,1382,-11,9,-48
9143,1409,-10,10,-46
9144,1435,-10,10,-46
9145,1441,-7,9,-51
9146,1465,-2,5,-63
9147,1467,-2,5,-66
9148,1463,-2,4,-70
9149,1450,-1,1,-78
9150,1457,-2,0,-85
9151,1450,-1,-1,-87
9152,1436,-2,-1,-89
9153,1437,-6,-1,-93
9154,1438,-6,-1,-93
9155,1434,-7,0,-94
9156,1431,-7,-1,-98
9157,1450,-8,-4,-102
9158,1459,-8,-6,-106
9159,1448,-8,-8,-109
9160,1423,-7,-10,-108
9161,1412,-9,-11,-106
9162,1421,-8,-13,-107
9163,1443,-9,-13,-109
9164,1452,-7,-11,-114
9165,1445,-5,-11,-117
9166,1436,-3,-12,-121
9167,1433,-4,-14,-124
9168,1440,-10,-15,-125
9169,1428,-22,-12,-125
9170,1422,-26,-10,-124
9171,1419,-31,-7,-123
9172,1424,-37,3,-123
9173,1439,-33,34,-129
9174,1453,-28,46,-136
9175,1486,-23,58,-147
9176,1523,-19,67,-162
9177,1448,-19,57,-171
9178,1418,-19,53,-172
9179,1383,-16,52,-171
9180,1379,0,50,-159
9181,1372,6,47,-154
9182,1354,13,44,-142
9183,1342,21,46,-117
9184,1357,26,48,-107
9185,1399,28,49,-103
9186,1443,29,46,-107
9187,1468,28,39,-113
9188,1462,14,28,-120
9189,1449,7,23,-123
9190,1427,-4,19,-123
9191,1417,-16,17,-120
9192,1418,-24,19,-118
9193,1415,-29,20,-117
9194,1409,-30,19,-115
9195,1409,-25,15,-113
9196,1404,-14,8,-106
9197,1402,-10,8,-104
9198,1402,-7,6,-101
9199,1406,-1,5,-97
9200,1386,6,6,-87
9201,1377,8,7,-84
9202,1372,9,7,-78
9203,1389,9,10,-65
9204,1390,10,11,-61
9205,1382,12,11,-57
9206,1381,14,10,-52
9207,1416,11,10,-47
9208,1427,10,8,-46
9209,1431,9,7,-48
9210,1437,9,5,-52
9211,1460,7,2,-57
9212,1465,6,2,-61
9213,1464,5,0,-68
9214,1451,3,-2,-76
9215,1443,2,-2,-79
9216,1435,2,-3,-80
9217,1425,2,-4,-82
9218,1429,2,-4,-85
9219,1459,6,-4,-94
9220,1460,6,-5,-99
9221,1459,7,-6,-102
9222,1464,7,-8,-110
9223,1456,5,-13,-118
9224,1441,4,-14,-118
9225,1413,3,-13,-116
9226,1398,4,-4,-112
9227,1417,4,-1,-111
9228,1448,4,0,-110
9229,1443,2,0,-110
9230,1415,4,-9,-114
9231,1445,10,-16,-120
9232,1460,15,-20,-121
9233,1450,27,-24,-125
9234,1396,44,-23,-124
9235,1395,53,-14,-119
9236,1416,55,0,-115
9237,1426,55,23,-120
9238,1474,48,53,-137
9239,1512,44,62,-149
9240,1580,31,71,-173
9241,1544,16,69,-193
9242,1486,11,68,-195
9243,1358,8,68,-185
9244,1299,1,63,-164
9245,1312,-11,53,-137
9246,1374,-28,40,-114
9247,1391,-30,41,-109
9248,1394,-35,44,-104
9249,1385,-43,48,-98
9250,1448,-47,43,-107
9251,1480,-46,37,-111
9252,1500,-40,28,-118
9253,1417,-18,20,-122
9254,1386,-10,22,-122
9255,1379,2,27,-117
9256,1404,10,32,-109
9257,1399,20,32,-104
9258,1387,25,31,-101
9259,1411,27,27,-99
9260,1436,27,24,-100
9261,1431,26,20,-101
9262,1423,24,19,-101
9263,1411,20,16,-101
9264,1408,16,12,-96
9265,1400,12,11,-92
9266,1379,8,10,-83
9267,1366,3,9,-75
9268,1382,-2,8,-67
9269,1391,-8,10,-55
9270,1389,-9,10,-53
9271,1391,-11,10,-52
9272,1412,-13,9,-51
9273,1448,-10,10,-55
9274,1450,-10,8,-57
9275,1448,-11,7,-60
9276,1455,-9,3,-72
9277,1461,-8,2,-75
9278,1465,-6,2,-80
9279,1453,-5,1,-86
9280,1436,-6,0,-91
9281,1435,0,-5,-101
9282,1434,-15,-4,-104
9283,1438,-14,-4,-106
9284,1440,-14,-4,-107
9285,1439,-13,-5,-108
9286,1438,-14,-6,-109
9287,1434,-10,-6,-110
9288,1429,-10,-7,-110
9289,1425,-9,-6,-111
9290,1427,-7,-4,-111
9291,1429,-7,-3,-111
9292,1428,-4,-2,-111
9293,1428,-2,-1,-112
9294,1423,2,0,-112
9295,1424,6,-3,-114
