8839,1347,-5,12,-74
8840,1361,-5,11,-75
8841,1372,-5,11,-81
8842,1374,-5,10,-83
8843,1373,-5,9,-87
8844,1367,-6,7,-94
8845,1372,-7,6,-97
8846,1367,-8,4,-98
8847,1347,-8,2,-100
8848,1339,-7,2,-99
8849,1348,-8,0,-97
8850,1345,-7,0,-97
8851,1339,-8,-1,-96
8852,1341,-9,-2,-97
8853,1358,-9,-5,-98
8854,1358,-10,-6,-98
8855,1355,-10,-6,-100
8856,1358,-11,-8,-104
8857,1362,-11,-9,-105
8858,1367,-10,-10,-106
8859,1354,-8,-10,-107
8860,1326,-5,-10,-104
8861,1327,-4,-10,-103
8862,1344,-3,-10,-101
8863,1354,-2,-9,-100
8864,1344,-1,-8,-100
8865,1341,-1,-8,-101
8866,1353,-5,-8,-102
8867,1359,-7,-9,-102
8868,1352,-12,-11,-103
8869,1349,-15,-12,-104
8870,1360,-19,-15,-108
8871,1383,-24,-18,-113
8872,1369,-27,-22,-121
8873,1362,-28,-23,-123
8874,1357,-28,-24,-124
8875,1350,-28,-24,-125
8876,1337,-27,-21,-123
8877,1338,-27,-20,-123
8878,1350,-25,-17,-124
8879,1367,-20,-11,-128
8880,1374,-10,-1,-137
8881,1371,-9,0,-138
8882,1349,-13,2,-137
8883,1326,-23,8,-135
8884,1328,-26,12,-135
8885,1343,-28,19,-133
8886,1348,-27,26,-133
8887,1335,-19,31,-133
8888,1331,-13,31,-131
8889,1322,-3,29,-126
8890,1309,2,26,-120
8891,1306,11,25,-112
8892,1310,14,27,-109
8893,1319,18,27,-102
8894,1327,21,29,-98
8895,1341,22,29,-97
8896,1356,21,28,-99
8897,1359,20,26,-100
8898,1354,18,23,-104
8899,1369,10,15,-109
8900,1374,8,14,-110
8901,1375,4,11,-112
8902,1359,-1,8,-115
8903,1347,-5,7,-116
8904,1348,-5,7,-115
8905,1344,-6,7,-115
8906,1324,-6,7,-110
8907,1323,-6,7,-108
8908,1329,-6,7,-104
8909,1327,-4,7,-98
8910,1315,-2,6,-93
8911,1323,-1,4,-88
8912,1331,1,3,-84
8913,1333,3,3,-81
8914,1325,6,3,-77
8915,1324,8,3,-76
8916,1330,9,3,-74
8917,1349,11,4,-73
8918,1356,13,5,-74
8919,1357,13,4,-77
8920,1369,13,2,-82
8921,1382,12,0,-88
8922,1378,12,0,-92
8923,1363,11,-2,-96
8924,1353,12,-3,-98
8925,1356,11,-4,-100
8926,1355,10,-6,-101
8927,1351,10,-6,-102
8928,1348,10,-6,-103
8929,1346,10,-8,-103
8930,1347,10,-9,-102
8931,1348,10,-10,-104
8932,1352,11,-11,-104
8933,1359,11,-14,-105
8934,1353,10,-16,-105
8935,1337,8,-18,-104
8936,1326,6,-18,-101
8937,1340,5,-15,-99
8938,1354,3,-13,-99
8939,1353,2,-9,-99
8940,1345,2,-6,-100
8941,1345,5,-4,-100
8942,1350,7,-4,-101
8943,1354,11,-6,-102
8944,1353,14,-11,-104
8945,1353,16,-14,-105
8946,1365,16,-17,-110
8947,1382,15,-20,-116
8948,1380,13,-23,-121
8949,1355,10,-23,-127
8950,1353,10,-22,-126
8951,1352,10,-22,-126
8952,1339,9,-21,-124
8953,1348,2,-18,-126
8954,1365,1,-15,-127
8955,1386,-1,-8,-132
8956,1357,3,6,-137
8957,1339,7,10,-138
8958,1321,17,14,-135
8959,1327,26,18,-132
8960,1366,40,28,-137
8961,1375,48,34,-139
8962,1348,47,35,-138
8963,1324,40,30,-132
8964,1305,22,27,-123
8965,1304,14,26,-118
8966,1306,0,28,-111
8967,1313,-17,30,-104
8968,1330,-30,31,-101
8969,1337,-39,33,-96
8970,1332,-42,34,-94
8971,1333,-37,30,-97
8972,1382,-18,20,-104
8973,1386,-12,18,-106
8974,1382,-7,16,-110
8975,1355,5,13,-115
8976,1346,17,15,-114
8977,1349,19,15,-113
8978,1346,21,16,-112
8979,1331,20,16,-109
8980,1339,18,16,-109
8981,1352,14,13,-108
8982,1346,8,10,-106
8983,1320,1,7,-102
8984,1326,-3,6,-99
8985,1335,-6,7,-95
8986,1329,-7,8,-91
8987,1321,-7,8,-90
8988,1321,-7,9,-86
8989,1330,-8,9,-83
8990,1332,-10,9,-80
8991,1334,-11,9,-79
8992,1338,-11,9,-78
8993,1347,-10,9,-78
8994,1360,-11,8,-80
8995,1362,-10,8,-82
8996,1365,-10,6,-86
8997,1368,-11,5,-90
8998,1371,-10,2,-94
8999,1364,-9,1,-101
9000,1361,-8,0,-101
9001,1358,-8,0,-103
9002,1356,-7,0,-104
9003,1344,-7,-1,-104
9004,1341,-6,-1,-105
