6793,1447,-22,13,-115
6794,1447,-18,10,-121
6795,1454,-8,7,-132
6796,1454,2,5,-141
6797,1409,14,5,-144
6798,1374,20,8,-141
6799,1365,24,10,-134
6800,1373,26,11,-125
6801,1368,23,9,-116
6802,1363,22,8,-112
6803,1360,16,5,-103
6804,1361,10,1,-90
6805,1356,3,0,-82
6806,1352,0,0,-73
6807,1357,-2,0,-65
6808,1371,-4,1,-59
6809,1377,-6,3,-51
6810,1380,-6,3,-48
6811,1385,-6,4,-47
6812,1396,-6,3,-45
6813,1416,-4,1,-49
6814,1422,-4,0,-50
6815,1431,-3,-2,-55
6816,1436,0,-3,-64
6817,1434,0,-3,-66
6818,1437,0,-4,-71
6819,1439,-2,-5,-76
6820,1427,-6,-7,-82
6821,1420,-7,-9,-85
6822,1428,-8,-12,-88
6823,1432,-10,-12,-90
6824,1428,-11,-13,-91
6825,1416,-12,-13,-94
6826,1414,-12,-13,-96
6827,1431,-6,-18,-113
6828,1432,-3,-18,-116
6829,1436,-1,-18,-120
6830,1441,0,-19,-125
6831,1444,1,-21,-127
6832,1442,0,-22,-129
6833,1437,0,-23,-131
6834,1433,0,-24,-134
6835,1428,-2,-24,-134
6836,1424,-5,-24,-136
6837,1421,-6,-23,-136
6838,1409,-14,-18,-135
6839,1402,-17,-15,-134
6840,1395,-20,-11,-134
6841,1392,-22,-7,-132
6842,1394,-21,0,-132
6843,1429,-16,20,-142
6844,1449,-12,27,-149
6845,1486,-10,36,-164
6846,1483,-11,41,-179
6847,1431,-18,41,-183
6848,1376,-14,42,-178
6849,1331,-4,42,-166
6850,1319,2,39,-149
6851,1311,14,34,-128
6852,1308,17,34,-120
6853,1327,21,30,-105
6854,1363,22,27,-94
6855,1399,22,27,-91
6856,1421,23,27,-93
6857,1433,21,23,-99
6858,1440,10,18,-106
6859,1423,-9,13,-112
6860,1416,-12,11,-113
6861,1412,-17,10,-114
6862,1417,-23,9,-116
6863,1419,-26,8,-120
6864,1412,-25,7,-121
6865,1401,-23,5,-121
6866,1390,-14,0,-117
6867,1390,-12,-1,-115
6868,1390,-6,-3,-111
6869,1381,0,-4,-105
6870,1371,3,-3,-97
